No.,NIT,RAZON SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,"INGRESOS OPERACIONALES
2018*",GANANCIA (PERDIDA) 2018,TOTAL ACTIVOS 2018,TOTAL PASIVOS 2018,TOTAL PATRIMONIO 2018,"INGRESOS OPERACIONALES
2017*",GANANCIA (PERDIDA) 2017,TOTAL ACTIVOS 2017,TOTAL PASIVOS 2017,TOTAL PATRIMONIO 2017,GRUPO EN NIIF
332,830129327,FARMATODO COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",COMERCIO,433472396,30925535,165307480,118132949,47174531,366563965,-11205137,115810299,99561303,16248996,NIIF PYMES-GRUPO 2
333,830023542,CAMARGO CORREA INFRA  PROJETOS  S.A SUCURSAL COLOMBIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,F4290 - Construcción de otras obras de ingeniería civil,CONSTRUCCIÓN,432950453,21843352,188164628,125956236,62208392,492128330,21152117,208083275,128612921,79470354,NIIF PLENAS-GRUPO 1
334,900104517,"BIO D S.A., USUARIO OPERADOR DE ZONA FRANCA",SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FACATATIVA-CUNDINAMARCA,C2029 - Fabricación de otros productos químicos n.c.p.,MANUFACTURA,431442978,4873510,260724778,141358949,119365829,386176519,10036115,260775643,141422856,119352787,NIIF PLENAS-GRUPO 1
335,900110594,OLAM AGRO COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C1061 - Trilla de café,MANUFACTURA,430753857,-1582148,195603429,191366294,4237135,401658523,1693119,150295580,144476297,5819283,NIIF PLENAS-GRUPO 1
336,860090915,ACTIVOS S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,N7820 - Actividades de agencias de empleo temporal,SERVICIOS,430751159,3483535,106629576,63639400,42990176,4038333,3445949,92551627,53707591,38844036,NIIF PYMES-GRUPO 2
337,830006735,ALIMENTOS POLAR COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C1051 - Elaboración de productos de molinería,MANUFACTURA,430062055,6889214,229168349,137483911,91684438,392176339,975445,215535693,163264693,52271000,NIIF PLENAS-GRUPO 1
338,860050906,ADECCO COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,N7820 - Actividades de agencias de empleo temporal,SERVICIOS,429024862,393429,59456606,38619016,20837590,319694550,1815195,49573051,25366090,24206961,NIIF PLENAS-GRUPO 1
339,860008448,MEALS MERCADEO DE ALIMENTOS DE COLOMBIA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C1040 - Elaboración de productos lácteos,MANUFACTURA,428591749,-31403434,658445418,473465717,184979701,408557458,-14190202,673402969,458108323,215294646,NIIF PLENAS-GRUPO 1
340,817000808,TECNOSUR S.A.S,SUPERSOCIEDADES,Costa Pacífica,CAUCA,SANTANDER-DE-QUILICHAO-CAUCA,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,426531172,47375652,421929835,99947448,321982387,371860130,25605792,377293454,102686719,274606735,NIIF PLENAS-GRUPO 1
341,890300686,Mondelez Colombia SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,426370261,70781337,222945309,160383929,62561380,393607337,5261920,163614333,172039287,-8424954,NIIF PLENAS-GRUPO 1
342,900777972,CI TRAFIGURA COAL COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,425993523,-235827,133500971,133238376,262595,323128229,53286,68628824,68130402,498422,NIIF PYMES-GRUPO 2
343,817001773,ASOCIACIÓN INDÍGENA DEL CAUCA AIC EPS INDÍGENA,SUPERSALUD,Costa Pacífica,CAUCA,POPAYAN,O8430- Actividades de planes de seguridad social de afiliacion obligatoria,SERVICIOS,424832932.22,-11543204.07,110125469.74,127066264.19,-16940794.45,362304123.32,-5894945.38,69460277.71,74867868.09,-5407590.38,REGIMEN R 414 de 2014 - CGN
344,900174478,LOUIS DREYFUS COMPANY COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C1061 - Trilla de café,MANUFACTURA,423460737,-7231228,353527572,360981622,-7454050,622936702,-35114253,280019172,278422747,1596425,NIIF PLENAS-GRUPO 1
345,830038885,VALOREM S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,K6613 - Otras actividades relacionadas con el mercado de valores,SERVICIOS,422665659,194404194,1870764419,375240542,1495523877,92948763,-13410719,1773837507,546550552,1227286955,NIIF PLENAS-GRUPO 1
346,860000751,HENKEL COLOMBIANA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",MANUFACTURA,422307344,17436510,308813880,141803892,167009988,396312259,17399774,280413363,130637478,149775885,NIIF PLENAS-GRUPO 1
347,811018771,MARKETING PERSON,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,COMERCIO,422218000,894000,196146000,165094000,31052000,457946000,1435000,192768000,162610000,30158000,NIIF PLENAS-GRUPO 1
348,900737989,BEMOVIL S.A.S.,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,J6190 - Otras actividades de telecomunicaciones,SERVICIOS,421545289,184405,7329964,6606529,723435,348326497,135729,6788196,6151827,636369,NIIF PYMES-GRUPO 2
349,890903474,ENKA DE COLOMBIA S A,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,C2030 - Fabricacion de fibras sinteticas y artificiales,MANUFACTURA,419630000,4266000,588047000,210263000,377784000,365893000,1715000,550572000,180257000,370315000,NIIF PLENAS-GRUPO 1
350,891400378,PAPELES NACIONALES S.A.,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,419185663,-2055269,497143522,292208333,204935189,417191044,6791384,438225161,264455857,173769304,NIIF PLENAS-GRUPO 1
351,900192711,CONSTRUCTORA CAPITAL BOGOTA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,F4111 - Construcción de edificios residenciales,CONSTRUCCIÓN,419029105,41498719,1094437281,828713214,265724067,345987664,33104327,846736712,609024532,237712180,NIIF PLENAS-GRUPO 1
352,830081407,AJECOLOMBIA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA-CUNDINAMARCA,"C1104 - Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",MANUFACTURA,416135380,1926296,246551580,188255162,58296418,460766117,7104904,270789717,213963887,56825830,NIIF PLENAS-GRUPO 1
353,860002392,MERCK SHARP & DOHME COLOMBIA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,415207837,8046238,292791748,157278322,135513426,362370467,14038262,274948547,147581109,127367438,NIIF PLENAS-GRUPO 1
354,860503159,PASH SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,COMERCIO,413676545,4893140,233404444,113850146,119554298,363278879,5005685,221566473,106905315,114661158,NIIF PYMES-GRUPO 2
355,891000324,GASEOSAS DE CORDOBA S.A.S,SUPERSOCIEDADES,Costa Atlántica,CORDOBA,MONTERIA-CORDOBA,"C1104 - Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",MANUFACTURA,412498411,21823408,424510402,122166320,302344082,395802130,12801694,396184012,71851639,324332373,NIIF PLENAS-GRUPO 1
356,890801339,COMPAÑIA MANUFACTURERA MANISOL,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS,"C1522 - Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",MANUFACTURA,411974315,11257949,241692153,122233153,119459000,376836803,15966222,194636053,76808983,117827070,NIIF PLENAS-GRUPO 1
357,890110188,"""""""INDEPENDENCE DRILLING S.A.
""""
""",SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,MINERO-HIDROCARBUROS,410061811,19187274,706529492,477684110,228845382,322436852,14730723,606963325,431604506,175358819,NIIF PLENAS-GRUPO 1
358,800072556,Seatech International INC,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,"C1012 - Procesamiento y conservación de pescados, crustáceos y moluscos",MANUFACTURA,408631569,13768869,325426682,180179204,145247478,394765301,4809800,298960689,167875066,131085623,NIIF PLENAS-GRUPO 1
359,891409291,EVE DISTRIBUCIONES S.A.S,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,408522288,13875937,213105846,170957553,42148293,255627312,4350459,137933040,82148580,55784460,NIIF PLENAS-GRUPO 1
360,900657570,SACYR CONSTRUCCION COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,F4210 - Construcción de carreteras y vías de ferrocarril,CONSTRUCCIÓN,408456700,10154885,503887788,503501192,386596,130914711,-63558,151303512,144743171,6560341,NIIF PLENAS-GRUPO 1
361,890900307,Groupe seb Andean S.A.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,C2750 - Fabricación de aparatos de uso doméstico,MANUFACTURA,405968058,22039837,475218937,255212643,220006294,379606570,26704955,449648000,251366273,198281727,NIIF PLENAS-GRUPO 1
362,811004055,EMDISALUD,SUPERSALUD,Costa Atlántica,CORDOBA,MONTERIA,O8430- Actividades de planes de seguridad social de afiliacion obligatoria,SERVICIOS,403388710.12,-301658165.69,99081334.14,495086064.28,-396004730.14,369652846.36,-108622692.42,98078665.02,192466337.16,-94387672.14,NIIF PYMES-GRUPO 2
363,819004712,C.I. TEQUENDAMA S.A.S.,SUPERSOCIEDADES,Costa Atlántica,MAGDALENA,SANTA-MARTA-MAGDALENA,C1030 - Elaboración de aceites y grasas de origen vegetal y animal,MANUFACTURA,402817690,-16467034,630638052,447985382,182652670,357814415,15972136,479411423,323115290,156296133,NIIF PLENAS-GRUPO 1
364,800237456,EMTELCO S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,N8220 - Actividades de centros de llamadas (Call center),SERVICIOS,400865980,13841157,182188014,66394285,115793729,400939923,15340907,168042711,59247211,108795500,NIIF PLENAS-GRUPO 1
365,830043084,C I CARBOCOQUE S A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C1910 - Fabricación de productos de hornos de coque,MANUFACTURA,399061818,41109579,209907769,144797004,65110765,294119286,34267980,183311869,144990684,38321185,NIIF PLENAS-GRUPO 1
366,900199343,AMERICAS STYRENICS DE COLOMBIA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C2013 - Fabricación de plásticos en formas primarias,MANUFACTURA,397037602,10743148,209258423,56908891,152349532,380361637,16212237,207578197,30727498,176850699,NIIF PLENAS-GRUPO 1
367,890901264,DISTRIBUIDORA DE ABONOS S.A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SABANETA-ANTIOQUIA,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,396801638,6508761,158096441,107081017,51015424,178773194,5224053,119766091,64648538,55117553,NIIF PYMES-GRUPO 2
368,817001644,GENFAR SA,SUPERSOCIEDADES,Costa Pacífica,CAUCA,VILLA-RICA-CAUCA,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",MANUFACTURA,391556261,-40644368,291373084,175804160,115568924,394635053,20215618,364686606,208473314,156213292,NIIF PLENAS-GRUPO 1
370,860533413,IRCC S.A.S INDUSTRIA DE RESTAURANTES CASUALES S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,I5611 - Expendio a la mesa de comidas preparadas,SERVICIOS,390632061,-5626674,198446771,177254654,21192117,363330356,-8655741,195161335,168372896,26788439,NIIF PLENAS-GRUPO 1
371,800244387,ARCOS DORADOS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,I5611 - Expendio a la mesa de comidas preparadas,SERVICIOS,389642056,-25576402,273953061,233145734,40807327,363684429,-28206119,251145615,218242181,32903434,NIIF PLENAS-GRUPO 1
372,890207037,AGROPECUARIA ALIAR S.A.,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,FLORIDABLANCA-SANTANDER,A0144 - Cría de ganado porcino,AGROPECUARIO,387654081,-7066313,904163036,682812420,221350616,326602257,11043888,795869399,608075529,187793870,NIIF PLENAS-GRUPO 1
373,900383385,INVERCOMER DEL CARIBE SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco",COMERCIO,385743674,5797588,131335915,93885651,37450264,355805767,-899342,123101226,91789007,31312219,NIIF PLENAS-GRUPO 1
374,860000580,MERCK S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,383896236,119096034,265246266,50281401,214964865,292171140,24574430,141749738,45491904,96257834,NIIF PLENAS-GRUPO 1
375,830035246,Dell Colombia INC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4741 - Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados",COMERCIO,383397113,3446708,277105641,267298336,9807305,272222833,-1347881,172790175,167633920,5156255,NIIF PLENAS-GRUPO 1
376,891300529,GRASAS S.A.,SUPERSOCIEDADES,Costa Pacífica,VALLE,BUGA-VALLE,C1030 - Elaboración de aceites y grasas de origen vegetal y animal,MANUFACTURA,380268322,11371673,252475299,139686418,112788881,430469265,2129965,240286802,136977943,103308859,NIIF PLENAS-GRUPO 1
377,890916883,MANPOWER DE COLOMBIA LTDA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,N7820 - Actividades de agencias de empleo temporal,SERVICIOS,377127022,8150281,67973571,38127045,29846526,291205384,3817376,46398528,24702283,21696245,NIIF PLENAS-GRUPO 1
378,830012053,URBANIZADORA MARIN VALENCIA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,F4111 - Construcción de edificios residenciales,CONSTRUCCIÓN,375788223,11093901,1028940605,558321771,470618834,329239615,40200133,1021602823,555584868,466017955,NIIF PLENAS-GRUPO 1
379,805028041,SUPERTIENDAS CAÑAVERAL SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco",COMERCIO,372909872,3739735,119053582,83443137,35610445,312362100,2766231,98129237,66258529,31870708,NIIF PLENAS-GRUPO 1
380,900319372,RED CARNICA SAS,SUPERSOCIEDADES,Costa Atlántica,CORDOBA,CIENAGA-DE-ORO-CORDOBA,C1011 - Procesamiento y conservación de carne y productos cárnicos,MANUFACTURA,372046254,5907812,184107484,43226227,140881257,359168001,-5787699,170687100,35713655,134973445,NIIF PLENAS-GRUPO 1
381,890319047,CARVAJAL EMPAQUES S.A.,SUPERFINANCIERA,Costa Pacífica,VALLE,CALI-VALLE,C2229 - Fabricación de artículos de plástico n.c.p.,MANUFACTURA,371996000,-6090000,890675000,373160000,517515000,377499000,47323000,851886000,338257000,513629000,NIIF PLENAS-GRUPO 1
382,900174468,TERNIUM SIDERURGICA DE CALDAS S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,C2410 - Industrias básicas de hierro y de acero,MANUFACTURA,371584644,-7262427,406787458,214194272,192593186,341321183,6184541,311031272,126858792,184172480,NIIF PLENAS-GRUPO 1
383,891410137,SUZUKI MOTOR DE COLOMBIA S.A.,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,C3091 - Fabricación de motocicletas,MANUFACTURA,371077780,19777759,474773334,52510702,422262632,311682461,15569001,457388777,50894623,406494154,NIIF PLENAS-GRUPO 1
384,891501133,INGENIO LA CABAÑA S.A,SUPERSOCIEDADES,Costa Pacífica,CAUCA,GUACHENE-CAUCA,C1071 - Elaboración y refinación de azúcar,MANUFACTURA,369176265,4795337,1099195332,556026011,543169321,391226421,11228693,1081099429,541620196,539479233,NIIF PLENAS-GRUPO 1
385,860032550,ALFAGRES S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C2392 - Fabricación de materiales de arcilla para la construcción,MANUFACTURA,368032790,-38768711,468041824,222329535,245712289,425540037,-27859365,498875809,214394809,284481000,NIIF PLENAS-GRUPO 1
386,800148312,Compañia Colombiana Agroindustrial SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,367064232,-4345238,135088832,122981472,12107360,427084051,-4914807,128799790,112347192,16452598,NIIF PLENAS-GRUPO 1
387,890925215,C.I. PRODUCTOS AUTOADHESIVOS ARCLAD S.A.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,365745042,14362374,375474732,214320576,161154156,351362539,22250955,361901403,212987566,148913837,NIIF PLENAS-GRUPO 1
388,890101553,JANSSEN CILAG SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,362444323,-2034644,171532815,77905263,93627552,333806601,-1373238,160508335,64846139,95662196,NIIF PLENAS-GRUPO 1
389,900326523,PRECISAGRO S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados,MANUFACTURA,361956538,3059602,219119312,159643114,59476198,274554513,-2020501,179256974,145684930,33572044,NIIF PLENAS-GRUPO 1
390,860017005,CHALLENGER S A S CHALLENGER S A S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C2750 - Fabricación de aparatos de uso doméstico,MANUFACTURA,361918959,17149914,495680151,155245825,340434326,308054609,13825064,500479360,172472723,328006637,NIIF PLENAS-GRUPO 1
391,900147693,ECODIESEL COLOMBIA S.A.,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BARRANCABERMEJA-SANTANDER,C2029 - Fabricación de otros productos químicos n.c.p.,MANUFACTURA,361328081,12892875,117257051,34671903,82585148,359387585,13166832,125848886,49151859,76697027,NIIF PLENAS-GRUPO 1
392,860076919,CREPES Y WAFFLES S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,I5611 - Expendio a la mesa de comidas preparadas,SERVICIOS,361133369,19421319,183742552,102712473,81030079,344135126,14406292,169155261,101956538,67198723,NIIF PYMES-GRUPO 2
393,860000896,SIKA COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,C2029 - Fabricación de otros productos químicos n.c.p.,MANUFACTURA,359718368,33840914,221271479,108662351,112609128,337444039,30518697,199139799,89602614,109537185,NIIF PLENAS-GRUPO 1
394,860530547,MULTIDIMENSIONALES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C2229 - Fabricación de artículos de plástico n.c.p.,MANUFACTURA,358746604,-247305,339479240,314758374,24720866,355095828,-22067186,353454755,328486584,24968171,NIIF PLENAS-GRUPO 1
395,900104081,AMINVERSIONES S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,K6494 - Otras actividades de distribución de fondos,SERVICIOS,358201406,363880530,2619704547,2783977,2616920570,303677060,305345745,2437980782,1567948,2436412834,NIIF PLENAS-GRUPO 1
396,860003563,ABB LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"C2711 - Fabricación de motores, generadores y transformadores eléctricos",MANUFACTURA,357177529,-5872548,295684828,247673936,48010892,400504886,-8752900,287545955,234117248,53428707,NIIF PLENAS-GRUPO 1
397,891408584,FRISBY S.A.,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,DOS-QUEBRADAS-RISARALDA,I5611 - Expendio a la mesa de comidas preparadas,SERVICIOS,356248896,10702825,102564204,63485132,39079072,344260922,11887741,90620620,56748532,33872088,NIIF PLENAS-GRUPO 1
398,860002693,3M COLOMBIA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4669 - Comercio al por mayor de otros productos n.c.p.,COMERCIO,352161279,-4058075,246832802,179776179,67056623,360896373,16105159,253585287,182470589,71114698,NIIF PLENAS-GRUPO 1
399,890303093,COMFENALCO  VALLE  E.P.S.,SUPERSALUD,Costa Pacífica,VALLE,CALI-VALLE,O8430- Actividades de planes de seguridad social de afiliacion obligatoria,SERVICIOS,348892916.26,23458.72,137447176,104820325.42,32626850.58,307776174.51,-16378966.92,117169503.71,60631633.35,56537870.36,NIIF PYMES-GRUPO 2
400,900061516,MUEBLES JAMAR S.A,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"G4754 - Comercio al por menor de electrodomésticos y gasodomésticos de uso doméstico, muebles y equipos de iluminación",COMERCIO,348835016,5191537,191549716,135643735,55905981,312265905,4353932,218457671,167743227,50714444,NIIF PYMES-GRUPO 2
401,817002676,PAPELES DEL CAUCA S.A.,SUPERSOCIEDADES,Costa Pacífica,CAUCA,PUERTO-TEJADA-CAUCA,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,347658345,18180266,375185630,101427533,273758097,293323481,15231741,410064348,134686493,275377855,NIIF PLENAS-GRUPO 1
